"Sub_community","Plant_species","Sample_type","MeJA_treatment","sample","ASV","abundance","Domain","Phylum","Class","Order","Family","Genus","Species"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","19_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","2_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","20_Soil","ASV_473",8,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","21_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","27_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","28_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","29_Soil","ASV_473",14,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","30_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","33_Soil","ASV_473",11,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","37_Soil","ASV_473",27,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","38_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","39_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","4_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","41_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","43_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","45_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","48_Soil","ASV_473",20,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","7_Soil","ASV_473",8,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","8_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","9_Soil","ASV_473",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__uncultured","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","11_Soil","ASV_909",3,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","14_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","15_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","17_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","19_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","2_Soil","ASV_909",5,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","20_Soil","ASV_909",12,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","21_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","27_Soil","ASV_909",5,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","28_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","29_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","30_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","33_Soil","ASV_909",3,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","37_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","38_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","39_Soil","ASV_909",3,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","4_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_1.0","41_Soil","ASV_909",4,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","43_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","control","45_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","48_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","MeJA_0.1","7_Soil","ASV_909",7,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","8_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_soil","Arabidopsis_thaliana","Soil","oral_secretion","9_Soil","ASV_909",0,"d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Asticcacaulis","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","11_Root","ASV_74",30,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","14_Root","ASV_74",27,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","15_Root","ASV_74",19,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","17_Root","ASV_74",27,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","19_Root","ASV_74",15,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","2_Root","ASV_74",0,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","20_Root","ASV_74",6,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","21_Root","ASV_74",22,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","27_Root","ASV_74",32,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","28_Root","ASV_74",7,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","29_Root","ASV_74",36,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","33_Root","ASV_74",17,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","37_Root","ASV_74",23,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","39_Root","ASV_74",11,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","4_Root","ASV_74",18,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","41_Root","ASV_74",14,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","43_Root","ASV_74",29,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","control","45_Root","ASV_74",21,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","48_Root","ASV_74",32,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","7_Root","ASV_74",48,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","8_Root","ASV_74",30,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","9_Root","ASV_74",29,"d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Oxalobacteraceae","g__Massilia","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","11_Root","ASV_114",7,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","14_Root","ASV_114",30,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","15_Root","ASV_114",48,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","17_Root","ASV_114",26,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","19_Root","ASV_114",10,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","2_Root","ASV_114",3,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","20_Root","ASV_114",15,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","21_Root","ASV_114",8,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","27_Root","ASV_114",7,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","28_Root","ASV_114",12,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","29_Root","ASV_114",43,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","33_Root","ASV_114",39,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","37_Root","ASV_114",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","39_Root","ASV_114",13,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","4_Root","ASV_114",15,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","41_Root","ASV_114",5,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","43_Root","ASV_114",19,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","control","45_Root","ASV_114",18,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","48_Root","ASV_114",21,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","7_Root","ASV_114",19,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","8_Root","ASV_114",13,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","9_Root","ASV_114",10,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niastella","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","11_Root","ASV_143",5,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","14_Root","ASV_143",10,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","15_Root","ASV_143",11,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","17_Root","ASV_143",10,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","19_Root","ASV_143",11,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","2_Root","ASV_143",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","20_Root","ASV_143",0,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","21_Root","ASV_143",14,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","27_Root","ASV_143",6,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","28_Root","ASV_143",9,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","29_Root","ASV_143",24,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","33_Root","ASV_143",19,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_0.1","37_Root","ASV_143",13,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","39_Root","ASV_143",17,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","4_Root","ASV_143",12,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","MeJA_1.0","41_Root","ASV_143",6,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","oral_secretion","43_Root","ASV_143",16,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
"at_root","Arabidopsis_thaliana","Root","control","45_Root","ASV_143",13,"d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Ferruginibacter","s__"
